Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,DJI,HSI,IXIC,SSEC,S&P,RUT,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2016-01-05,10028.05957,-0.1389725149,0.0026495868,-0.0139854559,-0.0080590187,-0.0078366808,-1.853215082,0.6061607776,0.5152949836,-3.6584291567,10134.5917468,10174.0899652,10246.1225666,10482.2157438,0.2,0.2,0.48,1.73,2.25,-0.0228198859,-0.0048510049,4.02,5.5,-0.0015600095,-0.0070151027,0.0050344405,0.0064315129,-0.025059317,-0.0050236457,0.0009769131,0.0041799262,0.0017290318,0.0045620439,-0.0003780193,0.0085205785,0.0033565186,0.0071881534,0.0025924377,0.0005668399,-0.0064893171,-0.0023780245,-0.0025929763,0.0020122261,0.0016416319,2.05,2.05,1.77,0,0.28,1.48,3.25,5.02,5.3,5.3,0,0.0196078431,0,NYA,-0.42,-2.15,0.33,0.82,-2.15,0.21,-0.02,-0.77,0.83,0.31,0.08,0.6,-0.46,-0.39,-0.11,-0.7,3.03,0.17,0.14,0.64,0.54,0.54,0.65,0.72,0.28
2016-01-06,9868.259766,0.1699769601,-0.0159352667,0.0026495868,-0.0139854559,-0.0080590187,-4.2530015682,-1.544148853,-1.1865710478,-4.2337738397,10086.1677503,10144.9632796,10231.3044176,10476.1067291,0.21,0.21,0.46,1.65,2.18,-0.0556018905,0.0133704735,3.94,5.44,-0.0027293548,-0.0030552872,0.0035667382,-0.0019768903,-0.0195696818,-0.0017986305,-0.0159401431,-0.005054539,-0.0144358858,-0.0181653046,-0.0190962,-0.0083205578,-0.0125968114,-0.0103956676,-0.0093190252,-0.0146952261,-0.0098123034,-0.0113812133,0.0225473442,-0.0131153966,-0.0144716931,1.97,1.97,1.72,0,0.25,1.5,3.26,4.98,5.23,5.23,-0.0408163265,-0.0480769231,-0.0462427746,NYA,-1.24,-6.01,-1.28,-0.38,-5.56,-0.65,-1.42,0.31,-0.99,1.25,-1.32,-0.4,-0.83,-2.49,-0.98,-0.98,-1.95,-1.51,-1.28,-0.11,-0.23,-0.22,0.27,0.21,1.56
2016-01-07,9650.419922,0.1706220917,-0.0220747983,-0.0159352667,0.0026495868,-0.0139854559,-5.6270263794,-4.5684550763,-4.5546753162,-5.3729192872,10006.9408724,10097.8639122,10208.5246334,10467.89094,0.2,0.2,0.45,1.61,2.16,-0.0200176626,0.0136980026,3.95,5.44,-0.002998513,-0.0041308795,0.0059782609,0.0052514395,-0.0422045693,-0.0390579642,-0.0423140826,-0.0116545275,-0.0404394358,-0.0347826278,-0.028527351,-0.0160061699,-0.0171611758,-0.0196430016,-0.0229263241,-0.0232105954,-0.0308601377,-0.0302598965,-0.0704489591,-0.023700443,-0.0272303235,1.96,1.96,1.71,0,0.25,1.49,3.28,4.99,5.24,5.24,-0.0212765957,-0.0303030303,-0.0242424242,NYA,-0.86,-1.4,-1.7,-3.12,-2.06,-2.4,-2.49,1.44,-1.95,1.45,-2.45,-1.25,-3.54,5.07,-2.86,-0.18,2.71,-3.06,-2.67,-1.4,-1.01,-0.97,1.24,2.14,1.35
2016-01-08,9528.769531,-0.0810878956,-0.0126057096,-0.0220747983,-0.0159352667,0.0026495868,-6.059597214,-7.2741373546,-7.1978260391,-6.2347717974,9920.00062852,10043.6644473,10181.8675706,10458.5464483,0.2,0.2,0.44,1.57,2.13,-0.0027035146,-0.0040674289,3.95,5.44,-0.0002050589,-0.0090211617,0.0024453354,0.0055295034,0.0052877347,-0.0014639833,-0.0179495346,-0.0106832996,-0.0223992368,0.0030669735,-0.0166666858,-0.0202020325,-0.015855352,-0.0070036102,-0.0130773278,-0.0101518955,0.005919888,-0.0097667075,0.0196512376,-0.0108383746,-0.0172557896,1.93,1.93,1.69,0,0.24,1.49,3.31,5,5.24,5.24,-0.0217391304,-0.0208333333,-0.0248447205,NYA,-0.83,-0.59,-1.59,0.1,-0.33,-1.14,-1.12,-0.04,-0.37,-0.89,0.25,0.56,-0.65,3.78,0.17,-1.22,-2.98,-1.57,-1.11,0.17,0.34,0.33,2.14,-2.52,-0.45
2016-01-11,9527.660156,-0.0123581439,-0.0001164237,-0.0126057096,-0.0220747983,-0.0159352667,-4.7382551759,-7.1246878252,-5.7845459961,-6.334814654,9848.66599715,9994.52118148,10156.2123779,10449.2838982,0.19,0.21,0.47,1.58,2.17,-0.0536144578,-0.000998321,3.99,5.47,-0.0069720666,-0.0039135528,0.005814778,0.0005468714,0.0161922444,0.0176097557,0.0045693847,-0.0060106355,-0.0015274271,-0.0005733422,0.0106940878,-0.0133886728,-0.0048501839,-0.0068669403,-0.0024640769,0.0031884671,-0.0276336622,-0.0012144915,-0.0532599052,0.0008532723,-0.0041100432,1.98,1.96,1.7,0.02,0.28,1.48,3.3,5,5.26,5.28,0.0666666667,0,0.0063694268,NYA,0.62,-5.96,-0.47,-2.43,-5.28,-0.03,0.32,-0.66,-0.71,-0.12,-2.24,-0.88,0.27,-3.07,1.6,0.21,-0.65,0.46,0.14,0.69,0.18,0.18,-1.93,-0.65,-0.9
2016-01-12,9576.519531,0.0607667414,0.005128161,-0.0001164237,-0.0126057096,-0.0220747983,-4.5027658227,-6.2725349694,-3.9238990454,-4.0106733655,9799.18482149,9954.71150048,10133.479325,10440.5996756,0.22,0.21,0.46,1.55,2.12,-0.0318268619,-0.0139450375,3.92,5.41,0.0013087816,0.0048684659,0.002679075,-0.004099294,0.0145133463,0.0002428611,0.0020993352,0.0068668443,0.0022097059,0.0091778204,0.0253543821,0.0204911787,0.0153057598,0.0097756041,0.0163214481,0.0071744297,-0.0088865542,0.0103341503,0.0020409632,0.0078027986,0.0026873279,1.9,1.91,1.66,-0.01,0.24,1.49,3.29,4.95,5.2,5.19,-0.0208333333,-0.0106382979,-0.0189873418,NYA,-0.14,-2.19,1.54,-0.76,-3.09,1.39,0.47,-0.03,0.76,-0.99,-1.22,-0.58,0.93,-5.8,-1.88,-0.34,-0.83,-0.12,0.56,0.02,0.24,0.25,2.61,-0.43,-0.66
2016-01-13,9374.230469,0.0408756645,-0.0211234427,0.005128161,-0.0001164237,-0.0126057096,-5.0062453636,-9.046331238,-6.4730903362,-6.1334137533,9721.92039376,9899.42759272,10103.7048601,10429.9890367,0.22,0.22,0.45,1.51,2.08,0,0.0025336282,3.89,5.36,-0.0074058184,0.0015299617,0.0023203488,0.0004573519,-0.0257102844,-0.0583922966,-0.013966446,-0.0124185772,-0.0274762386,-0.021599091,-0.031736779,0.0059841093,0.0030122617,0.0053632537,-0.0024505432,-0.022088016,0.0113191869,-0.034114937,-0.0242366943,-0.0249654526,-0.0330333595,1.86,1.86,1.63,0,0.23,1.47,3.28,4.91,5.14,5.14,-0.0212765957,-0.0215053763,-0.0258064516,NYA,-0.43,-1.78,0.3,-0.15,0.13,-0.45,-1.88,0.18,0.29,0.18,1.83,1.78,-3.18,0.53,3.57,-0.37,2.95,-2.88,-2.26,0.4,-0.04,-0.04,-0.73,2.46,0.59
2016-01-14,9516.549805,0.0302887933,0.0151819754,-0.0211234427,0.005128161,-0.0001164237,-1.3871947343,-6.9361633001,-5.8922764424,-5.8786878344,9684.58028671,9862.96304151,10080.6791717,10420.9000892,0.22,0.25,0.42,1.52,2.1,0.0262984878,0.0002297477,3.96,5.46,-0.0019589561,-0.0034371467,0.0067344791,0.0004419048,0.0218708083,0.0192330865,0.0290367918,0.0192743976,0.0149982735,0.0284663445,0.0182987935,0.0458691462,-0.0179988354,-0.0071799706,-0.0167413348,0.0140941037,-0.0058927216,0.0196506321,0.0196813339,0.0166959056,0.0153238915,1.88,1.85,1.68,0.03,0.2,1.5,3.36,5.04,5.21,5.24,-0.0652173913,-0.010989011,0.0066225166,NYA,0.42,2.38,-1.79,1.08,2.36,-1.33,1.4,-0.11,-0.26,-1.25,-1.24,-0.6,1.96,-5.73,-2.2,-0.63,-2.81,1.35,1.75,-0.11,0.18,0.16,-1.88,-2.05,-1.42
2016-01-15,9299.620117,0.0433782157,-0.0227949932,0.0151819754,-0.0211234427,0.005128161,-2.4048164168,-8.3186914422,-9.5040241221,-9.4295479536,9614.58752858,9809.31133441,10050.0494048,10409.7430745,0.19,0.23,0.36,1.46,2.03,-0.0566944266,0.0049154723,3.99,5.41,0.0013270424,0.0066255055,-0.000445962,0.0022542419,-0.024015274,-0.0384823052,-0.0196145568,-0.0191121349,-0.0199312711,-0.0399171335,-0.0359399494,-0.0194641171,-0.02381929,-0.0192795264,-0.0254161299,-0.0238701104,-0.0149686878,-0.0274279692,-0.0354692179,-0.0215990981,-0.017500826,1.84,1.8,1.67,0.04,0.17,1.42,3.38,5.05,5.18,5.22,-0.1395348837,-0.0555555556,-0.0394736842,NYA,-1.66,-6.74,-2.55,-1.57,-5.71,-3.14,-2.27,0.48,-2.4,1.64,-1.73,-1.74,-2.74,-1.82,-0.92,-0.11,1.08,-1.43,-2.06,-0.26,-0.14,-0.13,0.96,0.58,1.03
2016-01-19,9301.740234,-0.098768209,0.0002279789,-0.0227949932,0.0151819754,-0.0211234427,-2.3712004658,-6.997102113,-9.3269476601,-8.0185832803,9557.7062023,9760.97122961,10020.7039471,10398.7181706,0.2,0.26,0.37,1.49,2.06,-0.0332767402,-0.0068571429,4,5.41,-0.0120578633,-0.006928758,0.0139355576,-0.001717273,-0.0048388038,0.0075414554,0,0.0051546392,-0.0005259993,-0.0084330454,-0.0124948996,-0.0152101053,0.0147499401,0.0125255777,0.0124606675,0.0017475177,0.0058932623,-0.0025554042,0.0368046012,0.0005318216,-0.0127515345,1.86,1.8,1.69,0.06,0.17,1.41,3.35,5.04,5.15,5.21,0,0.0352941176,0.0205479452,NYA,0.61,0.74,1.96,0.53,-5.21,1.38,-0.07,0.16,1.53,0.13,1.82,0.59,0.15,-0.64,1.19,-0.65,1.51,-1.57,-0.07,-0.19,0.02,0.03,0.21,0.43,-0.16
2016-01-20,9156.839844,0.3018697942,-0.0155777722,0.0002279789,-0.0227949932,0.0151819754,-4.3823821968,-8.6878196118,-10.3800307104,-8.1343209891,9484.82140988,9703.43490717,9986.82692348,10386.3611723,0.26,0.26,0.34,1.44,2.01,-0.0628731999,0.014269275,4.05,5.41,-0.0049638185,0.0015419392,0.0012857094,-4.56697468374E-05,0.0013448892,-0.0047172401,-0.0171990172,-0.0179487179,-0.0263111744,0.0045490505,-0.0070524789,-0.0421466219,-0.0344804808,-0.0345765916,-0.0282040968,-0.0155643727,-0.038170554,-0.0011749637,-0.0103216808,-0.0116938552,0.0044628977,1.75,1.75,1.67,0,0.08,1.36,3.4,5.07,5.15,5.15,-0.0540540541,-0.0340909091,-0.033557047,NYA,0,-3.06,-3.45,-0.91,-6.71,-3.08,-1.23,-0.16,-3.63,1.58,-3.94,-2.95,-0.28,1.29,-4.34,0.33,0.35,0.85,-0.96,0.12,0.13,0.1,-0.58,1,1.28
2016-01-21,9226.570313,-0.2084235365,0.0076151238,-0.0155777722,0.0002279789,-0.0227949932,-1.5751709592,-6.5025593997,-10.4790070147,-7.9462990563,9437.86666499,9658.01923154,9957.01293875,10374.8209648,0.27,0.28,0.37,1.44,2.02,0.1075712144,-0.0047651464,4.06,5.47,0.0011359157,-0.0036660485,-0.0060563612,-3.0447888439E-05,-0.0050624857,0.0056841035,0.0210714286,0.0019843551,-0.0046838049,-0.0061035833,0.0029245666,0.0125717136,0.0197456219,0.0176606926,0.0194343602,0.0073534194,-0.0182222233,8.27691554835E-05,-0.0323218158,0.0051954383,-0.0019713312,1.75,1.74,1.65,0.01,0.1,1.41,3.45,5.1,5.19,5.2,0.0857142857,-0.0117647059,0,NYA,1.32,4.91,1.98,1.89,11.22,2.27,0.45,-0.16,1.91,-0.72,-0.51,0.54,-0.07,0.94,-1.96,1.52,-0.47,-0.62,0.32,0.28,-0.04,-0.03,0.8,-0.49,0.05
2016-01-22,9426.910156,-0.0348605284,0.02171336,0.0076151238,-0.0155777722,0.0002279789,-0.9419343232,-2.3160625942,-7.8127635205,-6.7787093914,9435.87457245,9636.00884339,9936.22459433,10365.3890164,0.25,0.3,0.4,1.49,2.07,0.0852791878,-0.0002279982,4.02,5.49,0.0019917597,0.0067444207,-0.0141070812,0.0002435905,0.0531671323,0.0371465067,-0.0122420427,0.0084427557,0.0307692489,0.0358558043,0.0210373264,0.0333333612,0.0309742397,0.0218573902,0.0199202566,0.0132742133,0.0290343549,0.02663652,0.0125257088,0.0202837009,0.0233821419,1.82,1.77,1.67,0.05,0.15,1.47,3.42,5.09,5.19,5.24,0.0789473684,0.0476190476,0.0347222222,NYA,0.07,10.02,3.1,0.25,9.01,2.33,1.37,-0.71,2.57,-0.17,1.81,2.13,2.84,0.05,5.44,-0.54,-0.36,2.37,2.06,0.86,0.52,0.51,0,-0.43,-0.3
2016-01-25,9262.990234,-0.1020817013,-0.0173885101,0.02171336,0.0076151238,-0.0155777722,-0.393885799,-2.7892299854,-8.679811097,-9.8604749197,9404.44105637,9600.48326154,9909.82324687,10354.4198743,0.24,0.31,0.42,1.47,2.03,-0.0548799501,0.0094412771,4.04,5.47,0.0023385474,0.005495022,-0.009123525,-0.0001369863,-0.0195227375,0.0002515577,-0.0070821176,-0.0036175504,-0.0226514658,-0.0095620576,-0.027743778,-0.0338252188,-0.0058477464,-0.0038983051,-0.0029421245,-0.0129424869,0.0136071238,-0.0158325178,0.0075269721,-0.0156379819,-0.0228185474,1.79,1.72,1.61,0.07,0.18,1.43,3.44,5.05,5.16,5.23,0.0243902439,0,-0.0134228188,NYA,-0.69,-5.22,-0.58,-0.1,-5.75,-0.58,-1.21,0.48,-0.64,0.82,0.77,0.65,-1.43,0.89,1.84,-0.63,1.35,-2,-1.53,-0.32,-0.24,-0.21,1.21,1.5,0.89
2016-01-26,9429.110352,-0.0098696318,0.0179337464,-0.0173885101,0.02171336,0.0076151238,1.3693149324,-1.0343547354,-5.7235995446,-8.0853480147,9408.92638285,9584.16203206,9890.97176079,10345.2128144,0.29,0.31,0.44,1.45,2.01,-0.025404157,0.0063256823,4.03,5.47,-0.0011963492,-0.0029012077,0.0109896327,4.56683563959E-05,0.0055309331,0.0079123779,0.0096290296,0.0495850405,0.0255120733,0.0073372657,0.0125891313,0.0367666111,0.0105489443,0.005870342,0.0088946458,0.0177530275,-0.0247847135,0.0108840974,-0.0642263143,0.0141443357,0.0206542969,1.72,1.7,1.57,0.02,0.15,1.44,3.46,5.03,5.16,5.18,0.0714285714,-0.0340909091,-0.0136054422,NYA,0.72,4.26,1.09,1.9,3.66,1.02,1.61,0.2,0.76,1.4,-1.75,-1.47,0.96,1.02,-3.03,0.71,2.13,1.96,1.38,0.41,-0.28,-4.28,0.83,1.83,1.13
2016-01-27,9373.780273,0.090891568,-0.0058680063,0.0179337464,-0.0173885101,0.02171336,2.3691626445,-2.1170453143,-6.5244855441,-8.256787876,9402.53618106,9564.12567406,9870.68974166,10335.546819,0.27,0.32,0.42,1.43,2.02,0.0941096818,0.0023796695,4.07,5.48,0.0070280187,0.0012856515,-0.0124510353,0.0004718848,-0.065706572,-0.0297713497,-0.0109501593,0.0096857482,-0.0007007883,-0.0182096423,0.0064235809,-0.0183832602,0.0054052859,0.0133468497,0.0059118183,-0.0137791385,0.0101612037,-0.0217835355,-0.005173789,-0.0108634839,-0.0149512966,1.75,1.7,1.6,0.05,0.15,1.41,3.46,5.06,5.16,5.21,-0.0444444444,-0.0117647059,-0.0137931034,NYA,0.3,4.09,0.54,1.43,2.7,0.22,-1.34,0.2,0.83,-0.5,0.58,1.38,-2.36,0.41,3.06,-1.03,-0.58,-1.54,-1.11,-0.19,-0.18,3.98,-1.8,-0.14,0.45
2016-01-28,9397.790039,-0.0128375024,0.002561375,-0.0058680063,0.0179337464,-0.0173885101,1.8557245021,0.2513227094,-4.7675044857,-8.8177440133,9401.67324614,9548.284185,9852.14465529,10326.2159057,0.25,0.34,0.44,1.4,2,0.0275371287,-0.0020156775,4.07,5.48,-0.0065550729,0.0007349721,-0.0016432923,-0.0007151008,0.0071718905,0.0891403139,0.0074999643,0.0010766738,0.0042075385,0.0163998435,0.0072060531,0.0225793197,-0.0132865127,-0.0097823347,-0.0244140123,0.0078509832,0.0075255867,0.008618798,-0.0292069161,0.0055285771,0.0005185939,1.75,1.66,1.56,0.09,0.19,1.41,3.48,5.04,5.14,5.23,0.0465116279,-0.0119047619,-0.020979021,NYA,0.84,2.39,-1.31,-0.68,2.85,-2.37,0.76,0.42,-0.59,-0.04,0.45,0.02,0.65,-0.32,-0.64,0.75,-1.68,-0.13,0.31,-0.15,-0.41,-0.39,-0.89,-1.59,-0.93
2016-01-29,9632.700195,0.1714379471,0.0249963188,0.002561375,-0.0058680063,0.0179337464,2.1830062618,1.2205094533,-0.1836161239,-5.8003103756,9443.67814593,9556.323805,9843.53899018,10319.3152519,0.21,0.32,0.42,1.33,1.94,0.0135501355,-0.0019748654,4.05,5.42,0.0079282367,0.0039082359,-0.0042923631,-0.0003958708,0.034541398,-0.0760997526,0.0315491326,0.0212183931,0.0387570014,0.0582020542,0.0267784557,0.0111702821,0.0219473274,0.0256246005,0.0164447358,0.0246838847,0.0253846432,0.0238024477,0.0308545452,0.0247602175,0.0320053269,1.73,1.62,1.52,0.11,0.21,1.37,3.48,5,5.1,5.21,-0.0444444444,-0.0843373494,-0.05,NYA,0,2.51,2.2,0.73,1.2,1.38,2.4,-0.93,2.19,0.07,3.29,0.56,2.63,5.32,3.4,0.05,0.09,3.43,2.62,0.95,1.13,1.12,1.54,0.07,0.26
2016-02-01,9616.69043,-0.2137380697,-0.0016620226,0.0249963188,0.002561375,-0.0058680063,3.8184235011,3.4094974742,0.9226889024,-5.1928195426,9475.13492485,9562.07300738,9834.64296821,10312.3239601,0.17,0.35,0.46,1.38,1.97,-0.0606060606,0.0132218025,4.08,5.46,-0.0080775433,0.0202639872,-0.0043821209,0.0001370865,-0.009348634,-0.0207666133,-0.0158075945,-0.0006702317,-0.0107562857,-0.0068978217,-0.0057734621,-0.0200384976,-0.0055897283,-0.0038955435,-0.0041059416,-0.0010397656,-0.0044509926,0.0013914155,-0.0178061412,-0.0004432364,-0.002887819,1.8,1.62,1.51,0.18,0.29,1.38,3.49,5,5.11,5.29,0.0930232558,0.0657894737,0.037593985,NYA,0.41,-1.44,-0.45,-0.63,-5.95,-0.17,-0.1,0.47,-0.07,1.03,-1.29,0.52,0.67,-6.35,1.3,0.99,0.55,-0.57,0.06,-0.33,-0.62,-0.6,-0.78,0.56,0.97
2016-02-02,9413.780273,0.0325411275,-0.0210997909,-0.0016620226,0.0249963188,0.002561375,-0.162582454,1.2045062126,-1.1952555101,-5.87687643,9463.97953361,9547.94988982,9818.13854879,10303.3832269,0.26,0.34,0.46,1.28,1.87,-0.0543959519,0.0017754106,4.01,5.36,0.0127684695,-0.0041206528,-0.0016317417,0.000350284,-0.0202218915,-0.0395087456,-0.013966446,-0.0091980356,-0.0310907572,-0.0312556942,-0.0222266124,-0.0222834576,-0.0246656882,-0.0227884186,-0.0181227732,-0.0179729114,-0.0075864436,-0.0223834713,0.0225806473,-0.018743091,-0.022811135,1.61,1.53,1.41,0.08,0.2,1.35,3.49,4.9,5.02,5.1,0,-0.0740740741,-0.0724637681,NYA,-1.05,-4.44,-2.46,0.05,-5.5,-1.82,-1.52,0.28,-2.34,-0.05,-0.14,-0.69,-2.32,-5.9,-0.5,-0.5,-0.37,-1.84,-1.75,-0.12,-0.14,-0.14,-0.05,-0.21,0.02
2016-02-03,9495.209961,0.1590252712,0.0086500519,-0.0210997909,-0.0016620226,0.0249963188,1.2954185447,3.6952717615,-0.8490513671,-5.3135863951,9469.65779313,9542.92703946,9805.4746826,10295.3417019,0.27,0.33,0.45,1.27,1.88,0.0799331104,0.0031014621,4.06,5.4,-0.0012967903,-0.0081429413,0.0078853047,0.0002131417,0.0197924951,-0.0380908711,0.0152266289,0.00705923,0.0066631774,-0.0158490566,-0.0251895136,0.0521518596,-0.013312419,-0.0143363563,-0.0152613626,0.0113362221,-0.0234099732,-0.0028138369,-0.0037544044,0.0049920389,0.001447168,1.61,1.55,1.43,0.06,0.18,1.34,3.52,4.95,5.07,5.13,-0.0212765957,-0.04,-0.0078125,NYA,1.83,7.09,-1.32,1.95,8.03,-1.33,1.07,1.69,-1.29,1.24,-2.39,-1.29,-0.49,0.64,-3.49,2.35,3.11,0.02,0.58,-1.41,-1.61,-1.6,0.95,2.59,1.22
2016-02-04,9534.30957,0.0039377918,0.0041178246,0.0086500519,-0.0210997909,-0.0016620226,1.4526769638,3.3353591482,1.7076505803,-3.3840839613,9481.41266165,9542.10632808,9794.84075662,10287.7692429,0.24,0.29,0.42,1.25,1.87,-0.0204397646,0.0215106007,4,5.4,0.0122518776,-0.0144840472,-0.0189046942,-0.0004261926,0.0025947069,0.0097727285,0.0177886292,-0.0023045612,0.0172444173,-0.0030674847,0.0136555048,0.0172018215,0.0003713837,0.0105702671,-0.0043943562,0.00489206,0.0100834107,0.0011810704,0.015250862,0.0015267326,0.0044442146,1.63,1.58,1.45,0.05,0.18,1.4,3.53,4.98,5.11,5.16,-0.0652173913,-0.0277777778,-0.0157480315,NYA,0.47,-1.66,0.02,1.72,-1.73,-0.43,0.4,0.94,1.11,1.43,0.94,2.05,-0.38,-3.24,-0.52,0.84,0.79,0.25,-0.04,-1.09,-0.83,-0.84,-1.51,1.36,1.12
2016-02-05,9390.330078,-0.0507151495,-0.0151011975,0.0041178246,0.0086500519,-0.0210997909,-2.5161181402,-0.388038895,-1.3263181467,-2.6951142655,9464.8521919,9527.65144712,9778.97759275,10278.8394999,0.22,0.29,0.44,1.25,1.86,-0.0243439772,-0.0051887404,3.98,5.38,-0.0003201753,-0.0106163729,-0.0028272752,-0.0018577737,-0.0267080854,-0.0636445089,-0.0219327964,-0.0323387963,-0.0111301709,-0.0353846154,-0.0080828808,0.0031316547,-0.006588546,-0.0085949191,-0.0114048518,-0.0128900386,0.0054777452,-0.0324687819,-0.0063037977,-0.0184812461,-0.0287448473,1.64,1.57,1.42,0.07,0.22,1.4,3.52,4.94,5.09,5.16,0.0465116279,0.0571428571,0,NYA,-1.82,-1.16,-0.65,-1.32,-2.62,-1.36,-1.21,-0.44,-0.98,0.91,0.82,0.17,-3.22,4.61,-2.05,-1.37,-0.49,-2.45,-1.7,-0.23,0.58,0.58,-1.27,0.81,1.55
2016-02-08,9231.330078,0.143312089,-0.0169323121,-0.0151011975,0.0041178246,0.0086500519,-4.0072034637,-0.3417919613,-0.7343314903,-3.1214885829,9422.39362573,9499.43036435,9757.50121962,10268.4165206,0.2,0.32,0.41,1.16,1.75,-0.037265068,0.0372929978,3.87,5.28,-0.0047314707,0.0007187719,0.0092910318,0.0013882956,0.0105297281,-0.0279409692,-0.0129642953,0.0145215734,-0.0209523636,-0.0149521531,-0.0284162343,0.0134865381,-0.0319853417,-0.0271370519,-0.0330457141,-0.0109793431,,-0.0181956422,,-0.014153936,-0.0165174896,1.55,1.43,1.34,0.12,0.21,1.41,3.53,4.87,4.96,5.08,-0.0666666667,-0.1081081081,-0.072,NYA,0.23,-3.46,-3.19,-0.57,-3.88,-3.17,-0.89,0.35,-2.69,3.44,,,-1.44,3.73,1.67,-0.05,3.12,-1.66,-1.24,-0.39,-0.48,-0.47,-1.77,2.2,1.49
2016-02-09,9187.799805,-0.0804121736,-0.0047154931,-0.0169323121,-0.0151011975,0.0041178246,-2.4005283897,-2.5592080058,-1.2249366907,-3.567091452,9379.74020378,9469.75126346,9735.15998768,10257.6641155,0.27,0.3,0.42,1.15,1.74,-0.0589027264,-0.0018856065,3.92,5.28,-0.0052397654,-0.0109619327,0.0030252827,0,-0.0002105463,-0.0123540236,0.0039048988,-0.0002941078,-0.0060134417,-0.0026310666,-0.0010752473,-0.0133070718,-0.0169121437,-0.0100537329,-0.0111321917,-0.0007905336,,-0.0034993251,,-0.0006636201,-0.0056120689,1.47,1.44,1.32,0.03,0.15,1.36,3.54,4.86,4.98,5.01,0.0238095238,0.0454545455,-0.0086206897,NYA,-0.24,-7.79,-1.7,-2.39,-5.89,-0.74,-0.18,0.85,-0.75,-0.79,,,-0.5,-1.96,-5.53,0.11,0.18,-0.97,-0.2,-1.45,-0.51,-0.52,-0.22,-0.59,-0.19
2016-02-10,9176.719727,-0.1373759941,-0.0012059555,-0.0047154931,-0.0169323121,-0.0151011975,-3.3542200258,-2.1022526693,0.2171041903,-4.1747923419,9342.82738982,9441.84349808,9713.26036961,10246.9084499,0.27,0.31,0.41,1.15,1.71,-0.0150214592,-0.0008396306,3.92,5.27,0.0020684314,-0.0041238459,-0.0030017953,0,-0.0075797559,0.0174456072,0.0007071428,-0.0023536138,-0.0120996617,0.0087256495,-0.0060280515,-0.0091159338,0.0159247716,0.0071197061,0.0155291621,-0.0062218862,,0.0034740952,,-0.0001889505,-0.0004357755,1.44,1.4,1.3,0.04,0.14,1.35,3.56,4.86,4.96,5,-0.023255814,0.0289855072,0,NYA,0.37,1.72,1.59,-0.64,-1.75,1.32,-0.58,-0.03,0.38,-0.33,,,0.58,-2.48,-2.43,0.77,-1.08,-0.11,-0.08,0.1,-0.16,-0.19,0.82,0.26,0.73
2016-02-11,9029.879883,0.2302820067,-0.0160013434,-0.0012059555,-0.0047154931,-0.0169323121,-5.2906787146,-3.9148582217,-2.1317827029,-3.6733744401,9285.92784313,9402.60886807,9686.46113484,10234.7987129,0.27,0.28,0.38,1.11,1.63,-0.0490196078,0.0428571429,3.89,5.26,0.0041836261,-0.016832938,0.0028667742,0,-0.0060464625,0.0271978382,-0.0300352661,-0.0002949572,-0.0441282421,-0.0004023335,-0.0218756345,0.0031505987,-0.0405028051,-0.0238527246,-0.0293236572,-0.0159952687,,-0.0039102717,,-0.0123011616,-0.0101299552,1.36,1.35,1.25,0.01,0.11,1.37,3.63,4.88,4.98,4.99,-0.0714285714,-0.0985915493,-0.0347826087,NYA,0.18,-2.53,-4.05,-1.04,-4.52,-2.78,-1.6,0.3,-2.14,5.12,-4.86,-2.99,-0.15,-2.54,-3.29,0.46,3.35,-0.92,-1.2,-0.09,-0.33,-0.34,-0.6,3.08,4.13
2016-02-12,9229.679688,-0.1461387435,0.0221265186,-0.0160013434,-0.0012059555,-0.0047154931,-1.7108066348,-4.1838788589,-2.0922069346,-3.0144340426,9275.70090583,9386.13942235,9668.54813693,10224.7975286,0.25,0.29,0.38,1.2,1.74,0.1195112638,-0.0010072522,3.98,5.34,-0.0030413508,-0.0066665225,-0.0004812181,0,0.0030949948,0.0064705251,0.0295081592,0.0011799705,0.0832862634,0.0163010871,0.0476085252,0.0179648371,0.0252392657,0.0308109261,0.024522202,0.0200291543,-0.0121979474,0.0165625907,,0.0195180494,0.0191565864,1.49,1.45,1.36,0.04,0.13,1.36,3.6,4.96,5.05,5.09,0,0.109375,0.0810810811,NYA,-0.03,10.98,2.53,1.15,12.32,1.93,1.93,-0.57,2.86,-1.34,-0.02,-0.57,1.14,-1.4,-2.34,-1.25,-0.03,1.86,1.85,0.45,0.38,0.4,-0.22,-0.13,-0.71
