Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2017-01-04,5477,-0.0015056728,0.008826527,0.0085377922,-0.0090148964,-0.0011896927,-0.1902515766,0.3584108888,1.1909373517,3.1665726482,5441.99669943,5423.75149993,5360.05241739,5152.50595017,0.48,0.52,0.62,1.94,2.46,0.0171886937,0.0115117289,3.93,4.71,-0.0029628749,0.001395753,-0.0014581814,0.0022753456,-0.0011192854,0.0046572241,0.0003155569,-0.0016401416,-0.0036684511,-0.0044743207,0.0008928393,-0.0110023106,1.42517443994E-05,0.0016439757,5.9853731102E-06,0.0057222738,-0.0007191603,0.0030379801,0.0072938852,0.0164482795,0.0082649758,1.98,1.94,1.84,0.04,0.14,0.78,2.25,4.09,4.19,4.23,-0.0307692308,0.0163934426,0,NASDAQ,0.8,1.78,0.01,2.7,1.78,-0.06,0.29,0.79,0.12,2.4,-0.12,0.06,0.56,-1.8,1.87,0.78,0.87,1.49,0.52,-0.65,-0.47,-0.49,2.86,1.1,0.42
2017-01-05,5487.939941,-0.0481851584,0.0019974331,0.008826527,0.0085377922,-0.0090148964,0.9079587513,0.0729402591,0.4412630454,2.9053054753,5450.35001608,5429.86468479,5365.0676144,5155.84360182,0.5,0.51,0.61,1.86,2.37,0.0095756665,0.0106935796,3.85,4.62,0.0066317698,-0.0046405121,-0.0091492944,-0.0049857755,0.0050853647,0.03073248,-0.0056782648,0.0104625939,-0.0092049587,0,-0.0155218379,-0.0149070644,0.0002531402,0.0007788378,5.4458144112E-05,-0.0007706705,0.014557328,-0.0021497718,0.0020947691,-0.0115350053,0.0001022884,1.87,1.86,1.76,0.01,0.11,0.77,2.25,4.01,4.11,4.12,-0.0158730159,-0.0564516129,-0.0412371134,NASDAQ,0.73,0.76,0.03,-0.71,0.94,-0.02,-0.18,1.13,0.06,-0.72,1.74,-0.27,0.58,0.18,-0.66,0.77,0.52,-1.14,0,-1.07,-1.15,-1.15,1.79,0.79,1.43
2017-01-06,5521.060059,-0.0456541021,0.006035073,0.0019974331,0.008826527,0.0085377922,1.6378634661,0.9070733136,1.5522394814,2.3601402087,5463.20638752,5438.54995853,5371.18496517,5159.47759642,0.49,0.52,0.6,1.92,2.42,0.0039055235,-0.0007223591,3.91,4.66,0.0080020703,-0.0157796318,-0.0052334762,-0.0053717636,0.0111482976,0.019911561,0.0028553617,-0.0047920417,0.0001161538,0.0086677529,-0.002537133,-0.0005646866,0.001877246,0.002056939,0.0012144504,0.003516959,0.002062651,0.0032419107,-0.0035034453,-0.003396586,-0.0008953227,1.93,1.9,1.82,0.03,0.11,0.75,2.24,4.06,4.14,4.17,-0.0161290323,0.0427350427,0.0322580645,NASDAQ,-0.53,0.37,0.18,0.32,0.43,0.18,0.38,-0.7,0.19,-0.66,0.21,0.38,0.85,0.37,-0.51,-0.94,-0.71,-0.4,0.32,0.85,0.67,0.69,-0.59,-0.78,-0.65
2017-01-09,5531.819824,0.1021352958,0.0019488585,0.006035073,0.0019974331,0.008826527,2.7623330665,1.5493555336,1.3738644942,2.1128365827,5475.68155779,5447.43280286,5377.48437139,5163.18249421,0.49,0.5,0.59,1.89,2.38,-0.0376065209,0.0022536888,3.88,4.62,-0.0132421763,0.0163536461,0.0009373063,0.0042973911,0.0091594773,0.0011683476,-0.0047453969,-0.0001720034,0.0006966674,-0.0031827021,-0.0145348653,-0.0164971638,-0.0045357936,0.0038417923,-0.0030191829,-0.0035485942,0.0024743218,-0.0038279245,0.0053624976,-0.0071602296,-0.0060359825,1.89,1.88,1.79,0.01,0.1,0.74,2.24,4.03,4.12,4.13,-0.0163934426,-0.0081967213,-0.015625,NASDAQ,0.75,-3.78,-0.46,-0.32,-3.76,-0.23,-0.35,0.42,0.53,0.99,0.19,0.15,0.36,-5.54,-0.03,0.82,0.44,-0.62,-0.29,-0.31,-0.29,-0.28,1,0.73,0.72
2017-01-10,5551.819824,-0.0472023336,0.0036154467,0.0019488585,0.006035073,0.0019974331,2.2607834889,1.6316116046,2.1088153505,1.9711603269,5489.52487892,5457.37442392,5384.32105581,5167.04953232,0.5,0.51,0.59,1.89,2.38,-0.0217516843,0.009333899,3.87,4.62,-0.0071332389,-0.0099445239,-0.0020918606,0.0027755692,0.0010085133,-0.0012798763,-0.0028607121,-0.0010319488,0.0029009051,-0.0003192848,0.0070058441,-0.0127527687,0.0001350684,0.0052087922,0.0016698017,0,0.0082522594,-0.0016015966,-0.0030162327,0.0098785509,0.0012122017,1.88,1.87,1.79,0.01,0.09,0.75,2.24,4.03,4.11,4.12,0,-0.0165289256,0,NASDAQ,0.2,-2.37,0.01,2.89,-2.19,0.17,-0.2,-0.19,0.57,0.06,0.74,-0.02,0.18,5.64,-0.44,-0.37,1.04,1.03,-0.06,0.18,0.09,0.08,-0.06,1.08,0.55
2017-01-11,5563.649902,0.0880712497,0.0021308469,0.0036154467,0.0019488585,0.006035073,1.5820686872,1.3888072001,1.9461498825,2.7918474859,5503.00215584,5467.49589802,5391.35355958,5170.99580465,0.5,0.51,0.59,1.89,2.38,0.0269578906,-0.0092055485,3.84,4.6,7.31099236451E-05,-0.0009742553,0.0022627345,-0.0022344919,0.005373176,0.0039200853,0.0031876951,-0.0123106142,0.00752056,0.0091025233,0.0032954962,0.0102408705,9.8191165711E-05,0.002061714,0.0054276517,0.0028296383,0.0083755225,0.0049734257,-0.0078809569,0.0017506929,0.0038852645,1.88,1.87,1.79,0.01,0.09,0.76,2.22,4.01,4.09,4.1,0,0.0084033613,0,NASDAQ,0.99,2.72,0.02,-0.08,2.81,0.45,0.45,0.27,0.09,0.96,1.03,1.91,0.3,-1.65,0.21,0.94,-0.12,0.37,0.3,-0.29,-0.25,-0.23,-1.87,-0.06,0.35
2017-01-12,5547.490234,-0.0782567324,-0.0029045084,0.0021308469,0.0036154467,0.0019488585,1.0851119662,2.0029230866,1.1588437088,1.5311632098,5511.09089732,5475.11440621,5397.47656642,5174.74201788,0.51,0.51,0.58,1.87,2.36,0.0157118222,0.0224852573,3.86,4.61,0.0032979201,-0.0066798017,-0.0061008759,0.0021528059,-0.0041753653,0.0182974076,-0.0025421037,-0.0009587727,-0.009646348,-0.009178636,-0.0054744344,-0.005414146,-0.0050605878,0.0002605997,-0.0107442948,-0.002144809,-0.0046360784,-0.0031712144,-0.0055678078,-0.0089056306,-0.0020157054,1.85,1.85,1.78,0,0.07,0.75,2.25,4.03,4.1,4.1,-0.0166666667,-0.0166666667,-0.0105820106,NASDAQ,0.56,1.65,-0.51,2.27,1.45,-0.95,-0.37,0.29,0.11,2.45,-0.4,-0.07,-0.23,5.02,-1.24,0.58,1,-1.11,-0.31,-0.31,-0.36,-0.42,1.64,0.18,0.32
2017-01-13,5574.120117,-0.1091383377,0.0048003479,-0.0029045084,0.0021308469,0.0036154467,0.9610483754,2.6146525017,1.8768391023,2.528205629,5522.55075545,5484.54352152,5404.40376448,5178.71592931,0.51,0.52,0.6,1.9,2.4,-0.0122618374,-0.012198664,3.9,4.63,-0.0040149036,-0.0037706911,-0.0009572141,-0.0059399374,-0.0017609979,0.0043016567,-0.0009556547,-0.0001745332,0.0053339403,0.00143747,0.0148624037,0.0001158443,0.0120313276,0.0062256464,0.0093862749,0.0018498406,0.0047466484,-0.0002649204,-0.0020918699,0.0080672584,0.0020545539,1.89,1.88,1.8,0.01,0.09,0.73,2.23,4.03,4.11,4.12,0.0338983051,0.0254237288,0.0160427807,NASDAQ,0.25,-1,1.2,0.75,-1.21,0.81,0.15,0.29,0.48,-2.42,0.38,-0.07,0.53,0.97,0.73,0.48,-0.38,1.12,0.4,-0.18,-0.19,-0.17,0.09,0.12,0.17
2017-01-17,5538.72998,0.0946477188,-0.0063490087,0.0048003479,-0.0029045084,0.0021308469,0.1249165052,2.8907001816,1.6762074396,1.500497183,5525.49243264,5489.70413662,5409.67145921,5182.29815867,0.51,0.54,0.61,1.84,2.33,0.0017188694,0.0215902886,3.84,4.59,-0.0102947281,-0.0044652288,0.0018554286,-0.0005656355,0.0080645077,-0.009080505,-0.0028699298,0.0023560646,-0.036332112,-0.0027113556,-0.0276623029,0.0116966187,-0.0127578299,-0.0159993331,-0.0076686138,-0.0029675027,-0.0042031894,-0.0029649873,-0.0012815023,-0.014380017,-0.0027495903,1.82,1.79,1.72,0.03,0.1,0.75,2.26,3.98,4.05,4.08,0.0163934426,-0.0330578512,-0.0315789474,NASDAQ,1.19,-0.7,-0.45,-1.73,-0.08,-0.04,-0.21,1.04,-1.31,0.76,0.4,0.37,-0.23,-2.04,-1.73,1.58,2.61,-1.56,-0.15,-1.08,-0.86,-0.84,1.52,2.02,1.11
2017-01-18,5555.649902,-0.0419514749,0.0030548379,-0.0063490087,0.0048003479,-0.0029045084,0.0689877936,2.3313309471,1.701725011,2.1792579692,5530.97560889,5495.9846857,5415.39610403,5186.01310139,0.47,0.52,0.62,1.93,2.42,-0.0253574833,-0.001069035,3.91,4.64,0.028889031,-0.0111605754,-0.0085996205,-0.0067334204,-0.00008335,-0.0027663774,-0.0012791813,-0.001479986,0.0046678514,-0.0004797537,0.0091112125,-0.0123626601,-0.0012943293,0.0037671315,0.0051464166,0.0017637541,0.0112643664,-0.0011120737,0.0013629359,0.0046143762,-1.78805501359E-05,1.95,1.9,1.8,0.05,0.15,0.73,2.22,4.02,4.12,4.17,0.0161290323,0.0512820513,0.0489130435,NASDAQ,-0.81,-2.79,-0.13,-0.31,-2.67,0.3,-0.04,-0.77,0.24,-0.06,1.18,-0.17,0.28,-3.22,0.53,-1.26,-0.21,0.35,0.17,0.59,0.6,0.6,-0.4,-0.58,-1.06
2017-01-19,5540.080078,0.0727075066,-0.0028025207,0.0030548379,-0.0063490087,0.0048003479,-0.4236395966,1.1517268213,0.9592840663,1.5142656244,5532.63096691,5500.18424687,5420.28567163,5189.53615589,0.46,0.51,0.61,1.97,2.47,0.0052816901,-0.015394114,3.95,4.68,-0.0103591851,0.0166906132,0.0155645896,-0.0009642638,-0.0017501375,0.001931934,-0.0006404419,-0.004359198,-0.0076244816,-0.003200016,0.0057122167,-0.0179647197,-0.0025260158,-0.005408714,-0.0002155286,-0.0036093087,-0.0020910159,-0.0036516704,-0.0037625589,-0.0094365125,-0.0042202197,2.01,1.96,1.86,0.05,0.15,0.73,2.21,4.07,4.17,4.22,-0.0158730159,0.0162601626,0.0207253886,NASDAQ,0.73,0.45,-0.27,-0.23,0.57,0,-0.21,0.31,-0.6,1.22,-0.31,0.07,-0.02,2,1.43,0.91,-0.67,-0.85,-0.22,-0.12,0.22,0.22,-1.74,-0.35,0.12
2017-01-20,5555.330078,-0.0362129024,0.0027526678,-0.0028025207,0.0030548379,-0.0063490087,0.1413223578,1.2279678299,2.1470760226,1.3018037719,5536.75807801,5505.43623079,5425.58153071,5193.1758964,0.45,0.49,0.61,1.95,2.48,0.0182914964,0.0037623845,3.97,4.69,0.0064161387,0.0018996009,0.0042593291,0.0034074291,0.001836709,-0.0008775351,-0.0217878251,-0.0004377846,0.0044417165,0.0070626486,0.0089776105,0.0136904987,0.0019685001,-0.0013872704,0.0028663061,0.0033662375,-0.0071171826,0.0048067953,0.0070421599,0.0045402426,0.0039412524,2.03,1.99,1.87,0.04,0.16,0.72,2.21,4.08,4.2,4.24,0,-0.04,-0.0101522843,NASDAQ,-0.07,2.46,0.41,0.58,2.04,0.21,0.26,0.37,-0.08,0.3,-0.54,-0.21,0.09,-4.87,0.31,-0.28,-0.71,0.46,0.2,-0.44,-0.44,-0.41,1.06,0.47,0.4
2017-01-23,5552.939941,-0.0517318654,-0.0004302421,0.0027526678,-0.0028025207,0.0030548379,-0.3799734407,0.577423206,2.2247440759,1.4897341715,5539.70023492,5509.96039367,5430.57597817,5196.75563814,0.45,0.51,0.58,1.88,2.41,0.0084081789,0.0102453042,3.91,4.62,0.003938932,-0.0101757259,-0.0013286792,0.0020695787,0.0006666833,0.0118144666,-0.0255486726,-0.0021024792,0.0004780806,0.003506487,-0.0148901398,-0.0107113519,-0.0060321082,-0.0065569721,-0.0072552829,-0.002690125,0.0005509667,-0.0013819562,0.0043661157,-0.0029663129,-0.0019807324,1.96,1.9,1.83,0.06,0.13,0.71,2.21,4.04,4.11,4.17,-0.0483870968,-0.0333333333,-0.0358974359,NASDAQ,0.36,-0.47,-0.84,0.84,0.63,-0.58,-0.05,0.49,-0.65,0.87,-0.13,-0.17,0.1,1.22,-1.25,0.89,-0.19,-0.35,-0.18,-0.53,-0.56,-0.58,1.17,0.76,0.62
2017-01-24,5600.959961,0.0939713626,0.008647675,-0.0004302421,0.0027526678,-0.0028025207,1.1235424226,1.2498624178,4.0467208471,2.8185827639,5550.83836694,5518.62701913,5437.25770298,5200.7775717,0.49,0.5,0.61,1.94,2.47,-0.0073905628,0.0032567919,3.96,4.69,0.0105142743,-0.0090501627,-0.0049685052,-0.004581485,-0.0009160643,0.0055753863,0.0084033613,-0.018874567,0.0120654881,0.0088945522,0.0082949493,0.0014122043,0.0017877817,-0.0001259075,0.0042604794,0.0065645936,0.0022420595,0.0057001104,0.0018420439,0.0158549943,0.0070417,1.98,1.97,1.86,0.01,0.12,0.73,2.22,4.08,4.19,4.2,0.0508474576,0.0431034483,0.0319148936,NASDAQ,-0.01,0.38,0.17,2.31,0.82,0.33,0.55,-0.32,0.05,-2.43,0.14,0.32,0.65,1.11,-0.42,0.19,0.9,1.46,0.55,0.45,0.21,0.19,-1.21,-0.7,-0.71
2017-01-25,5656.339844,0.0856223378,0.0098875699,0.008647675,-0.0004302421,0.0027526678,1.8123881774,1.8826262976,4.1859718909,3.5449550513,5570.02045367,5531.74252626,5445.8491595,5205.31052964,0.47,0.49,0.6,1.99,2.53,-0.0045819015,-0.0179158448,4.02,4.74,0.0012662566,0.0093988031,-0.0063530674,0.0007305669,0.0159206134,0.0171198117,0.0123333667,0.0093056638,0.0154626769,0.0025188917,0.0351005112,0.0029380657,0.0098633216,0.0019719589,0.0182070254,0.0080260906,0.0043250708,0.0078240893,0.0022281098,0.0096624918,0.0079800245,2.06,2.04,1.93,0.02,0.13,0.72,2.21,4.14,4.25,4.27,-0.0161290323,0.0165289256,0.0257731959,NASDAQ,-0.13,-0.65,0.98,0.11,-0.81,2.06,0.8,0.16,0.27,-1.07,0.52,0.09,0.99,1.62,1.22,0.7,-2.09,1.12,0.86,-0.15,-0.32,-0.32,-0.82,-0.59,-0.7
2017-01-26,5655.180176,-0.0675833567,-0.0002050209,0.0098875699,0.008647675,-0.0004302421,2.0775890669,1.6451479804,3.2532440387,3.0568031141,5585.50403955,5543.4984929,5454.05821897,5209.78684453,0.48,0.5,0.61,1.95,2.51,0.0210970464,-0.0044351464,4,4.71,0.0080602822,-0.0048049633,-0.0063936869,0.0035917652,0.0004923285,0.0031439821,-0.0016463944,-0.0085107001,0.0083691853,0.0092650283,0.0098905159,0.0030466606,-0.0021382521,-0.0004047655,0.0036066321,-0.0007353842,0.0141025251,0.0016144891,0.0030515689,-0.0049477484,-0.0022867602,2.03,2.01,1.9,0.02,0.13,0.71,2.2,4.1,4.21,4.23,0.0163934426,-0.0162601626,-0.0201005025,NASDAQ,-0.48,2.11,-0.22,-1.37,1.95,0.12,0.24,-0.61,-0.25,-0.65,1.3,1.03,0.02,1.5,2.05,-0.71,0.15,-0.46,0,0.04,0.36,0.35,0.44,-1.18,-0.98
2017-01-27,5660.779785,-0.089789821,0.0009901734,-0.0002050209,0.0098875699,0.008647675,1.8981717651,2.0421766641,3.1494485337,4.0860029785,5599.19053872,5554.66813977,5462.16494705,5214.27433647,0.48,0.51,0.62,1.94,2.49,-0.0011269722,-0.004076658,3.95,4.68,-0.003060769,0.0102566179,0.0015685374,0.000698324,8.19665395773E-05,-0.00402789,-0.0102242744,0.0137696804,0.002074928,0.0234946642,-0.0103182931,-0.0010513552,-0.005600762,0.0032116177,-0.0028999431,-0.0008664642,-0.0005728813,-0.000354753,,-0.0035621002,-0.0026455732,2.01,1.98,1.87,0.03,0.14,0.73,2.19,4.06,4.17,4.2,0.0161290323,0.0082644628,-0.0051282051,NASDAQ,0.2,-1.28,-0.56,0.53,-1.13,-0.22,-0.19,0.16,0.41,2.03,-0.07,,0.29,0.27,0,0.26,1.7,-0.62,-0.22,0,0.15,0.15,-1.03,2.08,0.25
2017-01-30,5613.709961,0.068347962,-0.0083150777,0.0009901734,-0.0002050209,0.0098875699,1.0943756037,0.7102438263,1.6781179884,3.3434667359,5601.83043368,5560.29117036,5468.10788877,5218.2488203,0.48,0.51,0.62,1.94,2.49,-0.0103422339,0.0067097101,3.95,4.7,-0.0002770851,0.0018609672,0.0031703591,0.0006687602,-0.0026240263,-0.0064491605,-0.0016661446,-0.0022049745,-0.0103531692,-0.0098814535,-0.0090121576,-0.0076014616,-0.0114338992,-0.009186443,-0.011205084,-0.0060095435,,-0.0061038014,,-0.0134019083,-0.0069085244,2.01,1.98,1.87,0.03,0.14,0.75,2.21,4.08,4.19,4.22,0,0,0,NASDAQ,0.07,-0.52,-1.14,-1.23,-1.02,-1.18,-0.62,-0.21,-1.04,0.4,,,-0.74,-4.69,-0.67,0.28,-0.56,-1.29,-0.57,-0.47,-0.12,-0.1,-1.78,0.06,0.31
2017-01-31,5614.790039,0.1487769331,0.0001924,-0.0083150777,0.0009901734,-0.0002050209,0.2469233506,1.3732400618,1.4998719705,4.3036364964,5604.18672556,5565.4815388,5473.86012996,5222.19450406,0.49,0.52,0.63,1.9,2.45,0.0022800684,0.0167672703,3.99,4.68,-0.0072999193,-0.0088777777,-0.0022236607,-0.0003341566,-0.0023020555,-0.0083094787,-0.0086781712,0.0010607531,-0.0162734164,-0.0073697992,0.0044579171,-0.011430615,-0.0074697854,-0.002711218,-0.0125476342,-0.0008899053,,-0.0053597874,,0.0070175107,0.0015813786,1.96,1.93,1.82,0.03,0.14,0.69,2.23,4.05,4.16,4.19,0.0158730159,-0.0245901639,-0.0206185567,NASDAQ,0.38,0.85,-0.73,2.8,0.34,-0.93,-0.48,0.96,0.01,-0.81,,-0.66,-0.23,-3.56,-1.81,0.36,2.28,0.71,-0.07,-0.59,-0.93,-0.92,1.63,2.39,1.28
2017-02-01,5642.649902,0.0891901953,0.0049618708,0.0001924,-0.0083150777,0.0009901734,-0.2420282794,1.5659734061,1.6360415302,3.9338123758,5611.18003037,5572.83090673,5480.4793367,5226.37813987,0.49,0.5,0.64,1.93,2.48,0.0218009479,-0.0075445251,4.01,4.71,0.007176,-0.007980695,-0.0050601803,-0.0002906681,0.060980652,0.010771356,-0.0003367003,-0.000176574,0.0037811652,-0.0165506569,-0.0074560977,-0.0113243177,0.0096191069,0.001197318,0.0107661116,0.0002983636,,0.0013516657,,-0.0004332188,-0.0014006757,1.99,1.98,1.84,0.01,0.15,0.7,2.23,4.07,4.21,4.22,0.015625,0.025210084,0.0157894737,NASDAQ,0.01,1.97,0.97,-0.62,2.03,0.73,0.12,-0.27,-0.11,1.83,-0.06,0.37,0.7,1.64,1.11,-0.42,-0.53,0.03,0,0.38,0.13,0.13,2.79,0,-0.09
2017-02-02,5636.200195,-0.0672705032,-0.001143028,0.0049618708,0.0001924,-0.0083150777,-0.3356211546,1.734995084,1.3040053612,2.9067043089,5615.72915121,5578.86607704,5486.58603703,5230.45597126,0.49,0.51,0.63,1.92,2.48,-0.0064935065,0.0152037552,4,4.71,0.0056975146,0.0050380158,0.0009742252,0.0003198279,-0.0017087456,0.0091308178,-0.0003368474,0.0030027112,-0.0042377989,-0.0064486314,-0.0028617421,0.006148963,-6.04930974728E-05,0.0046568664,-0.0027059312,0.0005703095,-0.0057410092,-0.0003031178,,-0.0027915386,0.0007271562,1.99,1.97,1.85,0.02,0.14,0.71,2.23,4.08,4.2,4.22,-0.0153846154,-0.0081967213,-0.0051813472,NASDAQ,0.95,-0.42,-0.03,-0.96,-0.63,-0.15,0.03,-0.1,0.58,-1.14,-0.82,-0.37,-0.34,0.6,-1.35,0.11,-0.1,-0.4,0.04,-0.04,0.18,0.15,0.58,-0.68,0.53
2017-02-03,5666.77002,-0.1384391363,0.0054238359,-0.001143028,0.0049618708,0.0001924,0.1058199617,2.0060003715,2.1501576563,3.2586012406,5625.00930917,5587.23788113,5493.65207558,5234.79740458,0.48,0.5,0.62,1.93,2.49,0.0048552754,-0.0055239576,4.04,4.73,-0.0111677749,-0.004606755,-0.0014101022,-0.0001307968,0.00427918,-0.0354187744,0.0006738881,0.0006163511,0.0306183251,0.0080734845,0.027264574,0.0010785381,0.0064931163,0.0066519159,0.0020244358,0.007264758,-0.0023855829,0.009381525,,0.0150357007,0.0085017631,2.01,1.99,1.87,0.02,0.14,0.69,2.24,4.11,4.23,4.25,-0.015625,0,0.0052083333,NASDAQ,0.33,0.44,0.65,-2.54,0.54,0.26,0.83,0.24,0.79,2.19,-0.44,0.22,0.47,-3.89,0.05,0.38,0.29,1.68,0.68,-0.01,0.05,0.08,-1,0.4,0.32
2017-02-06,5663.549805,-0.0305452022,-0.0005682629,0.0054238359,-0.001143028,0.0049618708,0.887823638,1.9919153669,1.6043731768,2.5808403545,5632.01667205,5594.5056834,5500.31473163,5239.06359762,0.47,0.53,0.61,1.86,2.42,-0.0148671251,0.0095046083,3.97,4.67,-0.0028586193,-0.0013299258,-0.0009286049,-0.0011337209,0.0093739617,-0.0031597099,-0.001346835,-0.002111906,-0.0047029479,-0.0006281564,-0.0125720447,-0.002753208,-0.0098105128,-0.0022396965,-0.0121572766,-0.0021153569,0.0094698127,-0.0009486612,0.0053544762,-0.0081141005,-0.0041226198,1.95,1.89,1.81,0.06,0.14,0.7,2.25,4.06,4.14,4.2,-0.0158730159,-0.041322314,-0.0362694301,NASDAQ,-0.3,-1.92,-0.96,1.38,-1.52,-1.18,-0.07,-0.31,-0.36,0.92,0.97,0.09,0.05,-0.42,0.05,0.05,1.03,-0.94,-0.2,-0.17,0.02,0.04,-1.71,1.2,1.29
2017-02-07,5674.220215,0.1078463066,0.0018840498,-0.0005682629,0.0054238359,-0.001143028,1.0584576732,1.3079946029,2.4462328998,2.5742051537,5639.69004349,5602.09754355,5507.13455451,5243.39351421,0.5,0.53,0.62,1.85,2.4,-0.0154687795,0.0034644386,3.96,4.64,-0.0012720037,-0.0072088442,0.0051312777,-0.0012514188,0.0095172774,0.0060175139,-0.0033715779,0.0007054762,-0.0005761899,-0.0032997958,-0.0037135102,-0.0064818271,-0.0049412866,0.0019519812,0.0034405853,0.000226829,-0.0007139691,0.0018885073,-0.001234088,-0.0040975626,-0.0018404,1.9,1.87,1.78,0.03,0.12,0.68,2.24,4.02,4.11,4.14,0.0161290323,0,-0.0053763441,NASDAQ,-0.46,-1.2,-0.48,-0.76,-1.58,0.15,0.23,-0.64,0.06,0.3,0.05,-0.26,0.37,2.62,-0.37,-0.26,0.37,-0.32,0.09,0.69,0.39,0.35,1.53,-0.23,-0.15
2017-02-08,5682.450195,0.0135271742,0.001450416,0.0018840498,-0.0005682629,0.0054238359,0.7053475529,0.4616121329,2.282366514,2.3529288619,5647.4646165,5609.75017703,5514.00967766,5247.7622374,0.51,0.53,0.62,1.81,2.34,0.0034489366,0.0090170593,3.91,4.59,0.0022368619,0.0050077171,0.0080473825,0.0030450492,0.0038773968,0.0088738732,-0.0043978012,-0.0007049788,-0.0087638606,-0.001418887,-0.0126020412,-0.0155852851,0.0025512586,0.0003617503,-0.0005247481,0.0006933225,0.0065816636,-0.0017893829,0.0044064877,-0.0017046044,0.0007488782,1.83,1.81,1.72,0.02,0.11,0.68,2.25,3.97,4.06,4.08,0,-0.0086206897,-0.0216216216,NASDAQ,0.28,0.13,0.25,1.29,0.33,0,-0.08,0.17,0.18,0.23,0.71,-0.41,0.28,-0.13,0.58,-0.48,-0.28,-0.28,0.08,-0.3,0.01,0.02,0.64,0.4,0.67
2017-02-09,5715.180176,-0.00062723,0.005759836,0.001450416,0.0018840498,-0.0005682629,1.4012983618,1.0609741535,3.1606059034,2.7235767288,5659.77653641,5619.79112931,5521.89871682,5252.41316216,0.5,0.53,0.63,1.88,2.4,0.011838839,-0.0042669672,3.94,4.64,0.0025431629,-0.0038705366,-0.0033736913,-0.001743046,0.0028779538,0.0020128618,0.0054366293,0.0059964726,0.014425291,0.0113671929,0.0197734852,0.0044181761,0.0125120914,0.005661612,0.0086179672,0.0057525463,0.0017036212,0.0058870323,0.0051143396,0.0145649934,0.0067437996,1.9,1.87,1.77,0.03,0.13,0.7,2.24,4.01,4.11,4.14,0.0158730159,0.0434782609,0.0386740331,NASDAQ,-0.29,0.93,1.26,-0.45,1.26,0.94,0.67,-0.4,0.65,-0.2,0.03,0.09,0.4,0.48,-0.42,-1.07,0.21,1.55,0.61,0.7,0.39,0.37,2.48,-0.56,-0.89
2017-02-10,5734.129883,-0.0472415425,0.0033156797,0.005759836,0.001450416,0.0018840498,1.1886817846,1.2957596089,3.218527117,3.3643979733,5673.2953267,5630.68053442,5530.22150765,5257.20636337,0.5,0.54,0.63,1.89,2.41,0.0160407624,-0.0068725744,3.97,4.64,-0.0023874464,0.0132377712,-0.000973695,-0.0005674791,-0.0022655415,0.0074267521,0.0043933423,0.0101682677,-0.0022935437,-0.0009365907,0.0022915741,0.008308908,0.0004308924,0.0040528121,0.0020707433,0.0035660503,0.0021185779,0.0048070011,0.0042473327,0.0074789354,0.0044175012,1.91,1.87,1.78,0.04,0.13,0.67,2.23,4.01,4.1,4.14,0,0,0.0053191489,NASDAQ,0.68,1.92,0.04,4.31,1.62,0.08,0.43,-0.14,0.24,-1.95,0.41,0.09,0.28,-3.41,2.49,0.15,1.08,0.82,0.37,0.08,0.14,0.15,1.41,1.7,0.26
2017-02-13,5763.959961,-0.0064794467,0.0052021978,0.0033156797,0.005759836,0.001450416,1.7729190959,2.6764831287,3.8001495108,3.4057365112,5689.77980566,5643.37381314,5539.3877215,5262.24868772,0.49,0.52,0.62,1.92,2.43,-0.0163447251,-0.0049255068,3.98,4.66,-0.0010857633,0.004231562,-0.0011497754,0.003872696,0.008855571,0.0109612631,0.0107672278,0.0055536186,0.0132184138,0.0112500156,0.0038691698,0.0058168083,0.0123997828,0.0027690662,0.0092106145,0.0052458449,0.0057688277,0.0070446699,0.0063002917,0.0025489179,0.0049403538,1.94,1.91,1.81,0.03,0.13,0.68,2.23,4.04,4.14,4.17,-0.015625,0,0.0158730159,NASDAQ,-0.47,-1.96,1.26,0.51,-1.73,1.03,0.79,-0.2,0.49,-0.81,0.38,0.04,0.62,-2.97,0.31,-0.31,-0.71,0.29,0.58,0.32,0.16,0.16,0.39,-0.56,-0.7
