Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,DJI,HSI,IXIC,SSEC,S&P,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2010-02-08,586.48999,-0.3648262902,-0.0109447034,0.0055962336,-0.034356239,-0.0055207476,-3.7357423061,-5.1155936269,-8.0679086816,-9.009247887,603.828295944,616.73144097,,,0.03,0.12,0.17,2.26,3.62,0.0101194659,0.0056710775,5.27,6.26,-0.0052337363,0,0.0034363619,-0.0002199897,-0.006855638,-0.0047703979,-0.0120329322,-0.0043103449,-0.0156657445,-0.0107066738,-0.0361050328,-0.0069445213,0.012209018,0.006204411,0.009294644,-0.0103713974,-0.0058067118,-0.0070384038,-0.0014383973,-0.0088632903,-0.0101551558,3.59,3.5,3.45,0.09,0.14,0.99,2.64,6.09,6.14,6.23,0,0.025974026,0.0134529148,RUT,-0.35,0.75,1.23,1.93,0.98,0.58,-0.46,-0.08,0.61,1.28,-0.1,-0.64,-0.6,-2.07,-0.99,-0.99,-0.1,-0.63,-0.35,0.05,-0.19,-0.17,2.16,-0.86,-0.16
2010-02-09,595.169983,0.2504853514,0.0147998997,-0.0109447034,0.0055962336,-0.034356239,-3.074669061,-2.7754166802,-8.3154954948,-7.5808642616,602.254057227,614.677968783,,,0.05,0.12,0.18,2.32,3.67,0.025601781,0.0068139098,5.32,6.32,0.0075648045,0.0061420869,-0.0068677995,-5.86768373185E-05,0.0106635331,0.0102713086,0,0.0062529903,0.0183023337,0.0104617969,0.0105939841,0.0132089981,0.0015219238,0.0038293111,0.0024448559,0.0151639172,0.0122443871,0.0116742633,0.0046566127,0.013040133,0.0180655921,3.62,3.55,3.49,0.07,0.13,1,2.65,6.14,6.2,6.27,0.0588235294,0.0632911392,0.0265486726,RUT,1.54,2.88,0.21,2.54,2.59,-0.19,1.1,1,0.11,1.03,1.1,0.93,1.01,-2.06,-0.2,1.83,2.34,0.9,0.97,-0.69,-0.56,-0.55,-0.44,2.79,1.27
2010-02-10,595.820007,-0.1687067142,0.0010921653,0.0147998997,-0.0109447034,0.0055962336,-2.4301520742,-3.6482418283,-6.8463562213,-6.2439013375,601.084229913,612.881972422,,,0.06,0.11,0.19,2.39,3.72,0.0104463438,-0.0016336056,5.39,6.38,-0.0052147616,0.0018046743,-0.0048725637,0.0003520817,-0.0054538559,-0.005676506,0.0057692308,-0.0004779796,0.0125032564,-0.0007140307,0.0175964439,-0.0053680831,0.0063248311,0.0039516796,0.0069313478,-0.0020141655,0.0066669805,-0.0013947844,0.0114139579,-0.0022325738,-0.0023466954,3.66,3.61,3.53,0.05,0.13,0.99,2.66,6.19,6.27,6.32,0.0555555556,0.0833333333,0.0301724138,RUT,-0.33,0.57,0.54,0.1,1.04,0.99,-0.19,-0.46,0.81,-0.08,1.17,0.15,-0.41,0.04,0.5,-0.1,-1.01,0.05,-0.28,0.12,0.19,0.21,3.03,-1.36,-0.41
2010-02-11,605.460022,0.0351456562,0.016179408,0.0010921653,0.0147998997,-0.0109447034,2.6760326257,-0.406292012,-3.6444018631,-5.9201902105,601.879828474,612.175120001,,,0.05,0.11,0.18,2.39,3.73,0.0100698174,0.0063113604,5.43,6.43,0.0057628489,-0.0013343934,-0.0111111111,0.0007039155,0.0181938645,0.0232617159,0.005098789,0.0028694405,0.0038590431,0.0046445516,-0.0036791759,0.0060138784,-0.0051876044,0.0057482463,-0.0058594242,0.0105406,0.0184953653,0.0137530639,0.00100554,0.0096804377,0.0116730746,3.68,3.62,3.55,0.06,0.13,1,2.7,6.25,6.32,6.38,-0.0526315789,0,0,RUT,1.83,0.7,-0.47,4.82,1.02,-0.38,1.25,-0.33,0.69,1.71,1.28,1.53,1.76,1.97,0.78,0.59,2.08,1.92,1.26,0.37,-0.05,-0.05,-1.08,2.82,2.1
2010-02-12,610.719971,-0.0545778448,0.0086875249,0.016179408,0.0010921653,0.0147998997,2.9916677794,1.4417635568,-1.0370793447,-5.52419015,603.487127115,612.036534382,,,0.04,0.1,0.18,2.35,3.69,-0.0148876778,0.0053426249,5.41,6.41,-0.0002515597,0.0015588354,0.0002380499,-4.39637738504E-05,0.0086072131,-0.0035805814,-0.013950539,-0.0030201717,-0.0017939262,-0.0067567921,-0.0073855613,-0.0067442522,-0.0048883478,-0.0036811005,-0.0006431838,-0.0044410426,-0.0010842411,0.0028107326,0.0109308473,-0.0027445929,-0.0035021214,3.65,3.59,3.51,0.06,0.14,1,2.72,6.23,6.31,6.37,0,-0.0769230769,-0.0167364017,RUT,-0.42,-0.21,-0.53,-1.63,-1.53,-0.13,0.07,-0.47,-0.32,-0.43,0.54,-0.36,0.44,1.33,0.32,-0.16,-0.41,1.24,0.22,0.45,0.39,0.41,-1.2,-0.83,-0.18
2010-02-16,620.840027,-0.0192059952,0.0165706977,0.0086875249,0.016179408,0.0010921653,5.8568837637,1.902343373,0.4416757642,-2.6835529515,606.642199821,612.87496225,,,0.04,0.1,0.18,2.32,3.66,0.0387262178,0.0307301294,5.39,6.39,0.0058580375,0.0032685493,-0.0067114094,-1.46552355829E-05,0.0150713801,-0.0178004758,0.0315113183,0.0141900508,0.0287547875,0.015037594,0.018973215,0.0228394434,0.019441125,0.0197569466,0.0166769952,0.0168004333,,0.0140414428,,0.0180007483,0.020188934,3.62,3.56,3.48,0.06,0.14,1,2.73,6.21,6.29,6.35,0,-0.0238095238,-0.0127659574,RUT,1.46,4.37,1.73,3.65,3.89,1.4,1.55,1.25,1.53,2.74,,0.79,0.9,-2.89,0.1,1.32,4.04,1.18,1.32,-1.07,-0.86,-0.78,3.96,3.93,1.72
2010-02-17,624.830017,0.0437319427,0.0064267602,0.0165706977,0.0086875249,0.016179408,4.9834559617,1.7555621221,2.0697276135,-3.7464385891,609.949075672,614.013538893,,,0.07,0.1,0.18,2.4,3.74,0.0037672123,0.0033624748,5.46,6.47,-0.0068372171,0.0089313414,0.0026835346,0,-0.0041789038,-0.010380337,0.0068577926,0.0058166797,-0.0007486648,0.0084656085,-0.0021905441,-0.0078454588,0.0153091603,0.0061974408,0.0100533833,0.0039372299,,0.0054647968,,0.0042379598,0.0031155007,3.67,3.64,3.56,0.03,0.11,1.01,2.73,6.29,6.37,6.4,0,0.0609756098,0.0344827586,RUT,-0.24,0.78,1.4,0.62,0.42,0.96,0.54,-1.18,0.69,0.02,1.18,1.91,0.69,1.43,2.69,-0.52,-1.9,0.97,0.57,1.08,0.9,0.85,-1.98,-0.68,-0.42
2010-02-18,629.320007,-0.0893612226,0.0071859384,0.0064267602,0.0165706977,0.0086875249,5.6225033746,3.055715918,1.7691390264,-1.6087894563,613.471063186,615.471297761,,,0.07,0.1,0.18,2.46,3.79,0.0220007765,-0.000893655,5.49,6.51,-0.0165182064,0.0101811529,0.0039285032,0,0.0018760552,0.0152179867,0.0055727554,0.0085964208,0.009240734,0.0132913256,0.0003658983,0.0030413168,0.0060721724,0.0091915247,0.0056778297,0.0081150652,-0.0054475174,0.0069262862,,0.0065847422,0.0064219477,3.72,3.69,3.61,0.03,0.11,1.02,2.72,6.33,6.41,6.44,0,0.0344827586,0.025,RUT,0.24,1.98,0.66,1.42,2.24,0.78,0.77,0.08,1,-0.13,-1.18,-0.33,0.5,-3.97,0.39,-1,-0.37,0.56,0.55,0.93,0,0.02,-2.22,1,0.78
2010-02-19,631.619995,0.0169287014,0.0036547193,0.0071859384,0.0064267602,0.0165706977,4.3206771792,7.1123325359,3.896830601,0.5188124766,616.770868971,617.009268926,,,0.06,0.11,0.2,2.48,3.78,0.0101304293,-0.0046958855,5.43,6.43,0.0026603039,-0.0047511445,-0.0105778294,-0.0006301844,-0.0062090721,-0.0047425897,-0.0043103448,-0.0111575703,-0.0094036377,-0.0069036592,0.0010973299,-0.0013644027,0.0057926748,0.0062158638,0.0073303948,0.0009091993,-0.025860688,0.0009636198,,0.0021866221,0.000405362,3.72,3.67,3.58,0.05,0.14,1,2.65,6.23,6.32,6.37,0.1111111111,0.0555555556,0.0081300813,RUT,-0.39,0.53,-0.05,2.19,0.95,0.69,0.03,-0.01,0.76,0.3,-2.21,-1.9,-0.08,-2.47,-1.84,0.55,3.98,0.3,0.07,-1.1,0.31,0.3,1.03,0.62,-0.45
2010-02-22,632.25,-0.0329185555,0.0009974431,0.0036547193,0.0071859384,0.0064267602,3.5253520472,6.6224866479,5.017942845,2.4517120046,619.58525643,618.460767124,,,0.06,0.11,0.19,2.47,3.8,0.0033847311,0.0022466861,5.45,6.45,0.0014556314,-0.0033318767,0.002886836,-0.0001759763,-0.00619823,0.0041695457,0.0049474335,-0.0050148722,0.0204846121,-0.0013903372,0.023383229,-0.0071352813,-0.0034062745,-0.0011384601,-0.0058737454,-0.0018236001,0.0242912197,-0.000820051,,-0.0010458577,-0.0006663911,3.74,3.69,3.61,0.05,0.13,1,2.65,6.26,6.34,6.39,-0.05,-0.0421052632,-0.0040322581,RUT,0.18,0.54,0.27,-1.49,0.44,-0.68,-0.04,-0.12,-0.29,-0.78,2.51,2.16,0.1,-2.95,2.27,0.31,-1.3,0.05,0.11,-0.01,-0.17,-0.16,4.96,-0.43,-0.46
2010-02-23,625.070007,0.185246065,-0.0113562562,0.0009974431,0.0036547193,0.0071859384,0.6813317145,6.5781202847,2.5966363562,1.1260167557,620.582483807,619.090218541,,,0.08,0.12,0.2,2.37,3.69,-0.017866067,-0.0073974445,5.33,6.34,-0.002626143,-0.0117827258,0.0122817118,4.40018187419E-05,-0.0167647943,-0.0065249046,-0.0184615385,-0.0028351078,-0.0237453378,-0.0139227289,-0.0257050696,-0.0070336389,-0.0132136962,-0.0069131741,-0.0148318551,-0.0097241677,0.0120590479,-0.0127518756,-0.0069331465,-0.0121028094,-0.0146823832,3.61,3.57,3.49,0.04,0.12,1.01,2.65,6.14,6.22,6.26,0.0526315789,-0.043956044,-0.04048583,RUT,-1.13,-1.73,-1.25,-2.81,-1.62,-1.62,-0.72,-0.68,-0.79,-0.89,1.27,0.09,-1.1,-2.39,-0.19,-0.98,-2.06,-0.93,-0.93,0.65,0.41,0.42,-1.36,-2.28,-1.05
2010-02-24,630.429993,-0.0780106391,0.0085750171,-0.0113562562,0.0009974431,0.0036547193,0.8962399129,5.9243595959,2.6675360834,2.9845172513,622.372940024,620.17019706,,,0.08,0.12,0.19,2.4,3.7,0.0145019718,-0.0036133695,5.32,6.35,-0.0018652175,0.0013198203,-0.0021800948,-0.0001759995,0.0182685582,0.021153216,0.0106583699,0.002211341,0.0243228931,0.0105894458,0.0135580427,0.0093933012,0.0023252585,0.0052303444,0.0020413632,0.0089230053,-0.0075284763,0.010147084,0.0132778058,0.0097204588,0.0080391454,3.62,3.58,3.51,0.04,0.11,1.03,2.65,6.16,6.23,6.27,-0.05,0,0.0126582278,RUT,0.33,1.09,0.2,0.68,1.45,0.36,0.54,0.19,0.8,-0.56,-0.89,-1.19,0.72,0.8,-1.45,-0.1,1.02,0.38,0.57,-0.13,0.01,0,1.58,0.5,-0.51
2010-02-25,630.460022,0.0846304062,4.7632568776E-05,0.0085750171,-0.0113562562,0.0009974431,0.1811502872,5.8138388428,3.2424016434,1.953494114,623.843318565,621.150180388,,,0.09,0.13,0.19,2.33,3.64,-0.0220689655,-0.0077062557,5.26,6.28,-0.0112349202,-0.0111764863,0.0077894937,-1.46692093296E-05,0.0066779777,-0.0126963247,-0.0124070092,-0.0026793065,-0.0051407346,-0.001047817,-0.0079536876,-0.0062548281,-0.0201604857,-0.0121094739,-0.014812491,-0.0051213671,-0.0033306032,-0.0007513445,0.0127196117,-0.0020810403,-0.0024492299,3.55,3.51,3.45,0.04,0.1,1.02,2.64,6.09,6.15,6.19,0,-0.0574712644,-0.0291666667,RUT,-0.49,-2.31,-2.02,-1.36,-2.29,-1.37,-0.38,0.18,-1.28,1.03,-0.59,-1.83,-0.03,-1.02,-0.98,-0.49,0.37,0.21,-0.11,0.01,-0.07,-0.07,-1.99,0.94,0.88
2010-02-26,628.559998,-0.1273885069,-0.0030137105,4.7632568776E-05,0.0085750171,-0.0113562562,-0.4844680384,3.8152768409,6.5934075196,3.3934836638,624.700896644,621.855877303,,,0.09,0.13,0.19,2.3,3.61,0.0221823311,0.0125628141,5.21,6.23,-0.0003201281,-0.003909477,-0.0088604015,-2.9338849037E-05,0.0129702722,0.0016920897,0.008793907,-0.004424763,0.032726428,0.0024475524,-0.0036443512,-0.0021492018,0.0186856156,0.0144556482,0.011953351,0.0004097937,0.0102516329,0.0018082548,-0.0028343312,0.0014053793,0.0030783485,3.52,3.48,3.42,0.04,0.1,1.02,2.62,6.04,6.1,6.14,0,-0.012195122,-0.0128755365,RUT,0.74,1.7,1.87,2.38,1.91,0.99,-0.05,0.52,1.42,0.95,1.01,0.29,0.28,0.96,0,1.1,2.42,-0.25,0.11,-0.71,-0.52,-0.53,3.03,2.42,0.94
2010-03-01,642.650024,-0.0247263123,0.0224163581,-0.0030137105,4.7632568776E-05,0.0085750171,1.6449227363,5.2282641008,8.3763441727,6.745406864,627.964374345,623.836272227,,,0.08,0.13,0.19,2.28,3.61,-0.0126693427,0.00518836,5.22,6.26,-0.017075245,0.0025753647,-0.0096053257,-4.40095647454E-05,0.0213567055,0.0518580988,-0.0099625785,0.0061904603,-0.0033356921,0.0122078828,0.0003657644,0.0061538769,0.016377262,0.0095993841,0.0205502595,0.0076056462,0.021749576,0.015775673,0.0117626458,0.0101585085,0.009340382,3.53,3.48,3.42,0.05,0.11,1.04,2.65,6.07,6.13,6.18,0,-0.012345679,-0.0086956522,RUT,0.68,-0.9,1.58,1.99,-1.21,2.14,0.72,-0.48,0.97,-0.04,2.1,0.02,1.33,-2.78,0.69,0.2,-1.33,1.49,1,0.56,0.32,0.37,-2.77,-0.18,0.08
2010-03-02,648.309998,0.074601574,0.0088072416,0.0224163581,-0.0030137105,4.7632568776E-05,3.7179821044,4.42464561,10.5406757241,6.4111609356,631.663578646,626.167103253,,,0.09,0.14,0.19,2.27,3.62,0.011561428,0.0112208259,5.23,6.26,0.0032906486,-0.0045990352,-0.0066160937,0.0001613755,-0.000669922,0.0079492371,0,0.000788768,-0.0050203918,-0.019297071,0.0190128336,0.0013760856,0.01124272,0.0144657129,0.0110352998,0.0002105415,-0.0071625026,0.0031756096,-0.0047716596,0.0023304426,0.0049600697,3.53,3.48,3.43,0.05,0.1,1.03,2.64,6.07,6.12,6.17,0,0,-0.0043859649,RUT,0.23,1.68,1.19,1.89,1.25,1.09,0.13,0.32,1.41,1.71,-0.26,1.76,0.52,0.62,0.59,-0.37,3.62,1.17,0.27,-0.47,-0.15,-0.17,-0.15,2.86,1.55
2010-03-03,649.26001,-0.0443468418,0.0014653669,0.0088072416,0.0224163581,-0.0030137105,2.9868529748,3.9098622562,9.0881644816,5.7340644391,634.862929801,628.366427705,,,0.09,0.14,0.19,2.27,3.63,0.0162019593,0.0088770528,5.25,6.26,0.0049839966,-0.0019156863,-0.0026195977,-0.0002346901,0.0022982859,0.0028678404,0.0081761635,-0.0006304697,-0.002162422,0,0.0118406885,-0.0009161399,0.0080274766,0.008953173,0.0071530156,-0.0008860965,-0.0014024758,-4.82758158871E-05,0.0077761581,0.0004292012,0.0040204682,3.54,3.49,3.44,0.05,0.1,1.01,2.63,6.07,6.12,6.17,0,0.025,0,RUT,0.27,1.37,0.77,0.68,1.49,0.68,-0.12,0.7,1.03,0.51,-0.18,0.33,-0.01,1.04,0,-0.49,1.55,0.31,0.09,-0.63,-0.69,-0.67,2.31,1.54,0.43
2010-03-04,652.469971,-0.0015969347,0.0049440301,0.0014653669,0.0088072416,0.0224163581,3.4910935241,3.6785679372,9.5078989182,6.8466904413,638.064210019,630.662003257,,,0.09,0.14,0.19,2.28,3.61,-0.0086515882,-0.0017597888,5.22,6.23,-0.0044355426,0.0066614429,-0.000581508,0.000102701,0.0065925,0.0209706889,0.0049906422,0.0026813564,0.009390778,0.0059732961,0.0081559926,-0.0004584747,-0.0036720975,-0.0010843634,-0.0038777114,0.0045571777,-0.0144183938,0.0050994122,-0.0237751759,0.0037361184,0.0011737707,3.52,3.47,3.42,0.05,0.1,1.01,2.62,6.04,6.09,6.14,0,0.0487804878,0.0044052863,RUT,-0.56,-0.9,-0.39,-1.7,-0.82,-0.31,0.42,-0.88,-0.17,-0.88,-1.28,-0.26,0.42,-3.83,-0.88,-1.08,-0.88,0.31,0.34,0.89,0.7,0.73,-2.47,-0.35,-0.66
2010-03-05,666.02002,0.0476526042,0.0207673144,0.0049440301,0.0014653669,0.0088072416,5.9596573309,5.4463166575,10.0023115977,12.9460093451,643.147084561,634.029433423,,,0.1,0.15,0.2,2.35,3.69,0.0160827827,0.0004407228,5.29,6.3,0.006446524,0.0118887052,-0.0023273856,-1.4670070123E-05,0.0391058843,0.0029565471,0.0148975161,0.0073934403,0.0212309886,-0.001397101,0.0253253605,0.0163608405,0.0214214287,0.0131349702,0.0141562574,0.0116869892,0.0103126789,0.0148496661,0.0025441432,0.0140074805,0.0164839097,3.59,3.54,3.49,0.05,0.1,1.01,2.61,6.1,6.15,6.2,0.0526315789,0.0581395349,0.0307017544,RUT,0.73,1.72,2.17,1.22,1.61,1.4,1.09,0.31,1.38,0.19,0.48,1.35,1.38,0.39,2.27,1.47,1.2,1.93,1.27,-0.29,-0.15,-0.16,-1.94,1.29,0
2010-03-08,667.109985,-0.0866973143,0.0016365349,0.0207673144,0.0049440301,0.0014653669,3.8061090931,5.5136393832,9.2333666292,12.501266063,647.50397555,637.179962145,,,0.1,0.16,0.21,2.36,3.72,0.0042944785,-0.0081497797,5.29,6.31,-0.0060166762,0.0007315673,-0.0008748056,7.33514266853E-05,0.0005936972,0.0093087965,-0.0048929664,0.002498376,-0.0051390095,0.0013990556,-0.0089194168,0.0001504739,-0.0017593719,0.0012322566,-0.0002466596,-0.0012947572,0.0196699545,0.0025189085,0.0073132689,-0.0001755959,0.0001672849,3.62,3.56,3.51,0.06,0.11,1.02,2.59,6.1,6.15,6.21,0.05,-0.010989011,0.0042553191,RUT,0.23,0.73,-0.13,-0.15,0.45,-0.09,-0.07,0.06,0.05,-0.99,2.06,1.59,0.15,-1.44,2.03,0.49,-0.54,0.23,0.04,-0.01,-0.01,0,0.3,-0.63,-0.85
2010-03-09,669.630005,0.3737773798,0.003777518,0.0016365349,0.0207673144,0.0049440301,3.2885513205,7.1288011744,7.8587036722,14.1758625753,651.526889995,640.270442417,,,0.12,0.16,0.21,2.34,3.71,-0.0042761148,-0.0088829669,5.29,6.32,-0.0016965953,-0.0032896018,-0.001070143,5.86768373185E-05,0.0179843578,-0.0099146414,0.0135218193,0.0010903427,-0.0039915943,0.0059378277,0.0031152995,0.004512575,0.0016574624,-0.0007848449,0.001698457,0.0011239356,0.0005039254,0.0036317361,0.0052106028,0.0017127369,0.0002043509,3.59,3.55,3.5,0.04,0.09,1.03,2.61,6.11,6.16,6.2,0,-0.0111111111,-0.0084745763,RUT,0.51,-0.7,0.12,0.03,-0.46,0.3,0.25,-0.21,0.1,-0.14,0.38,0.23,0.69,-0.24,-0.19,0.54,0.38,0.41,0.31,0.06,0.2,0.2,-1.06,0,-0.2
2010-03-10,674.929993,0.0546805848,0.0079148007,0.003777518,0.0016365349,0.0207673144,3.9537292617,7.0586743166,8.018176886,13.4012151618,655.781999633,643.571351996,,,0.12,0.15,0.21,2.39,3.73,0.006993865,0.0042572261,5.3,6.32,-0.0030839677,0.0053451312,-0.0013634593,-0.0001906885,0.00816064,0.013118987,0.0012128563,0.0003112494,0.0120226785,0.005902778,0.0203588682,0.0065888291,0.0085779931,0.0068365304,0.0086359203,0.0002792587,3.48122236095E-05,0.0078054324,-0.0065862436,0.0045245598,0.0046133548,3.61,3.58,3.52,0.03,0.09,1.02,2.59,6.11,6.17,6.2,0,0.0337078652,0.0213675214,RUT,0.09,0.71,0.84,-1.27,0.74,0.78,0.01,0.43,0.59,-1.27,-0.14,-0.05,0.92,0.95,0.09,-0.45,-1.87,0.84,0.46,-0.34,-0.17,-0.19,-1.69,-1.39,-1.06
2010-03-11,677.219971,-0.1462867884,0.0033929119,0.0079148007,0.003777518,0.0016365349,3.7932780205,7.4167984279,7.6113842667,13.6618379785,659.679812609,646.775982377,,,0.12,0.16,0.22,2.43,3.73,0.0003655416,-0.0147255689,5.28,6.29,0.0068129319,0.0019675251,-0.0018529354,1.46711462568E-05,0.002935492,0.0235231562,-0.0018170806,-0.0010888163,0.0058234335,0.0072489129,0.0064254312,0,-0.0037022728,-0.0041308181,-0.0013627612,0.0042120162,0.0009387912,0.004031459,0.0007723963,0.0040415194,0.0034895557,3.61,3.57,3.51,0.04,0.1,1.01,2.56,6.07,6.13,6.17,0.0476190476,0.0543478261,0.0167364017,RUT,0.07,-0.25,-0.37,0.33,0.02,-0.11,0.43,0.14,-0.34,0.02,-0.23,-0.37,0.34,-2.61,0.38,-0.09,0.84,0.27,0.41,-0.22,-0.2,-0.15,-0.57,1,0.11
2010-03-12,676.590027,0.0554929686,-0.0009301911,0.0033929119,0.0079148007,0.003777518,1.5870404316,7.641279934,7.1197923365,11.7480927585,662.754397043,649.615415198,,,0.1,0.15,0.23,2.42,3.71,-0.0102314251,0.0020380435,5.24,6.26,0.0095554354,-0.0011914438,-0.004494382,-0.0001173674,0.004878022,-0.0131755875,0.0339806432,-0.0006228745,-0.0006947198,0.0030843043,-0.0043683132,-0.0062481106,-0.0003945199,0.0014954498,0.0027797283,0.0012109668,-0.0008695502,-0.0003377929,-0.0124111351,-0.0002173459,0.0013068884,3.61,3.56,3.48,0.05,0.13,1.02,2.55,6.03,6.11,6.16,0.0909090909,0,-0.0041152263,RUT,0,-1.11,0,0.09,-1.06,0.28,0.24,0.61,0.3,-0.59,0.17,0.46,0.08,-0.9,0.66,0.31,-0.65,0.09,0.07,-0.99,-0.59,-0.61,1.41,-0.41,-0.63
2010-03-15,674.409973,-0.1550375799,-0.0032221196,-0.0009301911,0.0033929119,0.0079148007,1.0942705347,4.9420287581,6.668244049,10.4286751743,664.873592672,651.976801656,631.82039676,,0.11,0.17,0.24,2.42,3.71,-0.0180900812,-0.0018079096,5.25,6.27,-0.0106282371,-0.0024298763,0,0.0001027086,-0.0121800925,-0.0052344255,0.0146713606,0.0060766594,-0.0018540439,0.0006833276,0.0087748906,-0.0074850296,-0.0092911318,-0.0056526818,-0.0069889043,0.0016433383,-0.0061594637,-0.0023018302,-0.0121036031,0.0004521952,-0.0016148824,3.6,3.54,3.47,0.06,0.13,1.02,2.56,6.03,6.1,6.16,0,-0.0103092784,0,RUT,-0.11,-1.89,-0.99,-1.84,-1.77,-0.61,0.03,-0.63,-0.72,0.33,-0.42,-1.08,-0.38,-0.2,-0.09,0.14,-0.47,-0.27,-0.09,0.39,0.41,0.53,-1.34,-0.06,0.6
2010-03-16,679.580017,0.0493887049,0.0076660254,-0.0032221196,-0.0009301911,0.0033929119,1.4858969768,4.8233127819,8.7206247924,9.4613728892,667.547488004,654.605679308,633.693323044,,0.14,0.16,0.24,2.37,3.66,0.0245644818,0.0185646366,5.2,6.21,0.012128056,-0.0003321413,-0.0054961233,-1.46711462566E-05,0.0027251654,0.0050330815,0.0451127215,-0.0006194982,0.0039471094,0.0027313075,0.0130479094,0.0040723528,0.0123467364,0.0047373032,0.0114219512,0.0041185359,-0.0026647211,0.0066886726,0.0053417619,0.0077791162,0.010303448,3.52,3.5,3.42,0.02,0.1,1.01,2.55,5.97,6.05,6.07,0,-0.03125,-0.020661157,RUT,0.57,1.45,1.32,1.51,2.38,1.06,0.45,0.7,0.7,1.55,-0.26,0.19,0.6,-1,0,1.35,1.46,0.77,0.8,-0.62,-0.21,-0.62,1.83,2.11,1.5
2010-03-17,683.97998,0.1358034862,0.0064745326,0.0076660254,-0.0032221196,-0.0009301911,1.3408778827,5.3476218257,8.494200402,9.4665687292,670.535213822,657.403231754,635.665348807,,0.13,0.15,0.23,2.38,3.65,0.0144342508,-0.0026672594,5.18,6.18,0.0053153752,0.0012515118,-0.0030593112,0.0001467136,-0.0014702339,-0.0034145005,-0.001660155,0.0018596467,0.0127196803,0.0088525023,0.0089167104,0.0118672225,0.0048083734,0.0043057783,0.0089247426,0.0044628056,0.0171983901,0.0046593908,0.0192586037,0.0058216758,0.0063863744,3.52,3.5,3.42,0.02,0.1,1,2.53,5.95,6.03,6.05,-0.0416666667,0.0215053763,0.0042194093,RUT,0.41,3.72,0.46,1.58,1.51,0.83,0.37,-0.25,0.27,0.16,1.71,2.06,0.28,-1.01,1.03,0.21,0.98,0.49,0.54,-0.09,-0.19,-0.14,1.74,0.4,-0.06
2010-03-18,681.609985,-0.1468185848,-0.0034650064,0.0064745326,0.0076660254,-0.0032221196,0.6482404814,4.4661080655,8.1131175991,8.3089648221,672.548808581,659.708636825,637.467099246,,0.14,0.16,0.25,2.44,3.68,-0.0092849391,0.0008914642,5.21,6.2,-0.0041944337,0.0008517748,0.0033656702,0.000073346,0.0023647956,0.0108116266,0.0083148554,0.0063417786,-0.0034254852,-0.0006749241,-0.0085105731,0.0004453385,-0.0049799165,-0.0003543209,-0.001986914,0.0042389975,-0.0025167919,0.0009166423,-0.0014390832,-0.0003258461,-0.0040887782,3.54,3.52,3.43,0.02,0.11,0.99,2.52,5.95,6.04,6.06,0.1304347826,0.0315789474,0.025210084,RUT,-0.29,-0.59,-0.56,-0.65,-0.88,-0.14,0.5,-0.95,0.02,0.3,-0.56,-0.34,0.41,-5.07,-0.83,0.18,-0.54,-0.28,0.02,0.3,0.74,0.73,-1.31,-0.69,0.08
2010-03-19,673.890015,0.2309358108,-0.0113260811,-0.0034650064,0.0064745326,0.0076660254,-0.3990617497,1.1816454106,7.2117247589,6.692318219,672.792664294,661.059244271,638.895448883,,0.13,0.16,0.24,2.48,3.7,-0.0192307692,-0.0153640615,5.2,6.19,-0.0154533302,0.0004420203,0.0028610892,-0.0001466813,-0.0106832807,-0.018152976,-0.0065970859,0.0007685675,-0.0043537581,-0.0006754812,0.0029712115,-0.0051936193,-0.0032349946,0.0013291745,-0.0049697841,-0.0034501222,0.0018822846,-0.0070548479,0.007111049,-0.0050864468,-0.0076199629,3.57,3.54,3.46,0.03,0.11,0.99,2.49,5.95,6.03,6.06,-0.0384615385,0.0408163265,0.0163934426,RUT,-0.56,-1.96,-0.11,-0.68,-1.85,0.47,0.65,-0.54,1.05,-1.77,0.22,0.57,0.58,2.06,0.56,-0.95,-2.24,0.54,0.6,0.38,0.66,0.62,-0.95,-2.36,-1.63
